Date/Time	City	State	Shape	Duration	Summary	Posted	Month	Day	Date	Time	Periods	Duration_Sec	US_STATE	Lat	Long
12/22/15 18:05	Napa	CA	Fireball	1 minute	Meteor, maybe??  ((NUFORC Note:  Re-entering space debris.  PD))	1/5/16	12	22	12/22/15	18:05	10	60.0	1	38.297137895	-122.285529204
12/22/15 18:05	Vacaville	CA	Changing	3 minutes	What ever it was that flew by me I for sure have never seen before.  ((NUFORC Note:  Re-entering space debris.  PD))	1/5/16	12	22	12/22/15	18:05	10	180.0	1		
12/22/15 18:05	Boulder City	NV	Fireball	30 seconds	Was a splitting red fireball with lights.  I looked at it for about 30 seconds.  ((NUFORC Note:  Re-entering space debris.  PD))	1/5/16	12	22	12/22/15	18:05	10	30.0	1	35.978588138	-114.832489571
12/22/15 18:05	Las Vegas	NV	Other	1 minute	Object was seen as a bright cigar-shaped obj.  ((NUFORC Note:  Re-entering space debris.  PD))	1/5/16	12	22	12/22/15	18:05	10	60.0	1	36.174968712	-115.13721603
12/22/15 18:05	Sonoma	CA	Cone	1.5 minutes	Obj. possibly cyl. or cone, with a dark red tail approx. 4-6 lengths of the obj.  ((NUFORC Note:  Re-entering space debris.  PD))	1/5/16	12	22	12/22/15	18:05	10	300.0	1	38.291859864	-122.458039396
12/22/15 18:00	Bullhead City	AZ	Fireball	3 minutes	Hopefully a fragment of a comet or a meteor.  ((NUFORC Note:  Re-entering space debris.  PD))	1/5/16	12	22	12/22/15	18:00	10	180.0	1	35.147777363	-114.568295515
12/22/15 16:50	Elizabeth	NJ	Diamond	2-3 seconds	Shot photo of 4 diamond shape objects in hte sky.	1/5/16	12	22	12/22/15	16:50	9	3.0	1	40.663986366	-74.210697262
12/21/15 22:15	Troutman	NC	Light	2 minutes	I noticed a group of 4 red lights hovering over a local fast food outlet.	1/5/16	12	21	12/21/15	22:15	12	120.0	1	35.700688299	-80.888127221
12/21/15 21:00	Santa Fe	NM	Circle	1 minute	There was a circular red/orange object over the mountains east of town (Santa Fe, New Mexico ~ Sangre de Cristo Mountains).	1/5/16	12	21	12/21/15	21:00	11	60.0	1		
12/21/15 20:45	Kissimmee	FL	Circle	10 minute	Bright red light was small then started to get bigger, flashed several times. ((NUFORC Note:  Rocket launch from C. Canaveral.  PD))	12/21/15	12	21	12/21/15	20:45	11	600.0	1	28.304676605	-81.41666832
12/21/15 20:23	Jacksonville	FL	Rectangle	2.25 minutes	Football field-sized aircraft with bight, green lights hovered for 2,5 minutes.  Video shows lights flashing like sending a code.	1/5/16	12	21	12/21/15	20:23	11	1500.0	1	30.332178689	-81.655646613
12/21/15 20:03	Lakewood	CO	Diamond	15 seconds	These 9 objects appeared above our backyard never seen anything like that ever before, coming from experienced RC flier.	12/21/15	12	21	12/21/15	20:03	11	15.0	1	39.70470749	-105.081368864
12/21/15 19:35	Aurora	CO	Circle	1 mintute	((HOAX??))  We saw a blue circle go across the sky pretty fast, and was all by itself.	12/21/15	12	21	12/21/15	19:35	10	60.0	1	39.729428297	-104.83192
12/21/15 18:30	Dunedin	FL	Triangle	persistent	First noted craft hovering, then rotating white lights at a nearby location.	1/5/16	12	21	12/21/15	18:30	10	877.0	1	28.01973939	-82.771768071
12/21/15 18:15	Fairfield	CA	Circle	5	Orange light.   ((NUFORC Note:  Possible meteor or space debris?  PD))	1/5/16	12	21	12/21/15	18:15	10	877.0	1	38.249356635	-122.039967994
12/21/15 07:30	Costa Mesa	CA	Oval	2 minutes	Oval shaped, brightly lit, moving slowly.	1/5/16	12	21	12/21/15	07:30	4	120.0	1	33.64112656	-117.91866671
12/20/15 23:23	Attelboro	MA	Other	30 minutes	We do not have this type of technology.	12/21/15	12	20	12/20/15	23:23	12	1800.0	1	41.944536733	-71.285605829
12/20/15 23:10	Middleboro	MA	Triangle	5 seconds	Let me start off by saying that I work in a very famous well known area of Massachusetts that has always been known for it's paranormal	12/21/15	12	20	12/20/15	23:10	12	5.0	1	41.893155792	-70.911149057
12/20/15 22:45	Bear	DE	Light	10 minutes	I went out to walk the dog.  In the sky above neighborhood homes to the NW I saw a line of red-orange lights not blinking flying N.	12/21/15	12	20	12/20/15	22:45	12	600.0	1		
12/20/15 22:29	Four Oaks	NC	Light	30 minutes	Strange Light hovered near Garner, NC.	12/21/15	12	20	12/20/15	22:29	12	1800.0	1	35.444876999	-78.426949121
12/20/15 22:29	Four Oaks	NC	Light	20 minutes	Strange silent color-shifting light seen 10:29pm December 20 towards Garner.	1/5/16	12	20	12/20/15	22:29	12	1200.0	1	35.444876999	-78.426949121
12/20/15 22:00	Surrey	ND	Light	~5 seconds	Around 2200 on 12/20, three low traveling blinking blue lights rapidly went from east to west out of site in just seconds.	1/5/16	12	20	12/20/15	22:00	12	5.0	1	48.236395907	-101.133486691
12/20/15 21:45	Bear	DE	Light	10 minutes	20+ bright red lights flying together over Bear, DE.	12/21/15	12	20	12/20/15	21:45	11	600.0	1	39.629276184	-75.658259309
12/20/15 21:00	Berwyn	IL	Triangle	20 minutes	I looked up and noticed  some beams of light in the sky right above our house.	1/5/16	12	20	12/20/15	21:00	11	1200.0	1	41.850589569	-87.793668938
12/20/15 20:39	Surprise	AZ	Oval	10 seconds	A blue oval light shot over the house behind a tree then shot back the same way it came from behind a tree line.	12/21/15	12	20	12/20/15	20:39	11	10.0	1	33.630588495	-112.333217851
12/20/15 20:00	Angola	NY	Cigar	>1 hour	North sky, south east of moon, seeing 15 blue cigar shaped crafts, with blue pulsing lights in the sky,  10 times bigger th	12/21/15	12	20	12/20/15	20:00	11	3600.0	1	42.638388662	-79.027816801
12/20/15 19:00	Schnecksville	PA	Light	5 minutes	We saw 5 Orange lights move in same formation .. Mary 6103607443	12/21/15	12	20	12/20/15	19:00	10	300.0	1	40.667869521	-75.607125846
12/20/15 15:22	St. Paul	MN	Circle	1 minute	Five lights in a line moving N to S diminished in brightness until invisible.	1/5/16	12	20	12/20/15	15:22	8	60.0	1	44.944407031	-93.093267163
12/20/15 13:30	York Valley	AZ	Sphere	2 minutes	12/20/15 13:30 York Valley AZ Full Moon siea sphere that changed to yellow red and imploded	2/4/16	12	20	12/20/15	13:30	7	120.0	1	32.887839405	-109.207835691
12/20/15 03:00	Gorham	ME	Light	1.5 hours	Large bright light in night sky, motionless, it did not belong in the sky.  ((NUFORC Note:  Sirius.  PD))	1/5/16	12	20	12/20/15	03:00	2	18000.0	1	43.679519774	-70.444216492
12/20/15 01:00	Santa Fe	NM	Light	~1 hour +	Throughout the same week, I was observing a light that would light up extremely bright, so bright, beams would be around it.	1/5/16	12	20	12/20/15	01:00	1	3600.0	1	35.686978015	-105.937795867
12/19/15 23:55	Derry	NH	Light	4 seconds	Bright light flew down through sky at rapid trajectory and disappeared; neon green afterburn.  ((NUFORC Note:  Meteor?  PD))	12/21/15	12	19	12/19/15	23:55	12	4.0	1	42.880638165	-71.32728563
12/19/15 23:50	Plymouth	MA	Unknown	1 second	I never believed in UFO's until tonight.  ((NUFORC Note:  Possible meteor?  PD))	12/21/15	12	19	12/19/15	23:50	12	1.0	1		
12/19/15 23:00	Orlando	FL	Formation	15 minutes	The object was of a very bright orange color, too bright to figure out the exact shape, but they appeared to have a cylindrical body in	1/14/16	12	19	12/19/15	23:00	12	900.0	1	28.53833637	-81.379236141
12/19/15 22:00	Ponte Vedra Beach	FL	Sphere	15 minutes	Orange balls of light, blinking, drifiting in formations.  ((anonymous report))	12/21/15	12	19	12/19/15	22:00	12	900.0	1	30.239689396	-81.385639073
12/19/15 21:00	Annapolis	MD	Unknown	10 seconds	Strange metallic sound heard in the sky for 10 seconds	1/20/16	12	19	12/19/15	21:00	11	10.0	1	38.978449437	-76.492179308
12/19/15 20:50	McComb	OH	Triangle	1 minute	Large silent triangular craft.	1/5/16	12	19	12/19/15	20:50	11	60.0	1	41.107548005	-83.792709475
12/19/15 19:30	Whitesburg	GA	Other	30 minutes?	Shaped like hot air balloon with basket, very well lit outline, very good directional control, mid level altitude, no sound	12/21/15	12	19	12/19/15	19:30	10	1800.0	1	33.493998616	-84.913829989
12/19/15 17:45	St. Petersburg	FL	Unknown	20+ minutes	Two metallic objects with bright orange tails like comets streaked across the sky	12/21/15	12	19	12/19/15	17:45	9	1200.0	1	27.770857475	-82.679269779
12/19/15 17:00	Elizabeth City	NC	Fireball	35 minutes	Multiple flying objects sighted on the horizon.	12/21/15	12	19	12/19/15	17:00	9	2100.0	1	36.294599596	-76.251045706
12/19/15 16:00	Sanford	FL	Circle	1-2 seconds	Perfect circle of yellow dots of light in the sky at approx 4pm that appeared then disappeared.	1/5/16	12	19	12/19/15	16:00	9	2.0	1	28.800546103	-81.273117558
12/19/15 10:48	Ponte Vedra	FL	Triangle	80 minutes	Two triangle shaped crafts with reddish orange lights appeared but shortly disappeared then reappeared but not as triangles but separat	12/21/15	12	19	12/19/15	10:48	6	4800.0	1	30.227459481	-81.380077567
12/18/15 21:00	Kingsland	GA	Sphere	15 minutes	8-10 pusling, spherical lights moving at varying speeds and directions until converging and disappearing	4/1/16	12	18	12/18/15	21:00	11	900.0	1	30.799957179	-81.68982558
12/18/15 20:00	Colorado Springs	CO	Diamond	on going	((HOAX??))  Several diamond shapes with multiple lights moving in a coordinated fashion slowly and high in the sky.	12/21/15	12	18	12/18/15	20:00	11	877.0	1	38.833877266	-104.821359437
12/18/15 18:00	Belleville	IL	Teardrop	1 minute	I spotted a triangle-teardrop shaped object with white, red , green and blue lights!  It stopped quickly and hovered a few seconds.	12/21/15	12	18	12/18/15	18:00	10	60.0	1	38.520048115	-89.983989074
12/18/15 17:35	Philadelphia	MS	Other	~2 minutes	Craft seen with lights on top and bottom.	12/21/15	12	18	12/18/15	17:35	9	120.0	1	32.771515727	-89.116727033
12/18/15 13:00	Sonoma	CA	Sphere	2 minutes	Round, metallic-looking sphere over my house	4/15/16	12	18	12/18/15	13:00	7	120.0	1	38.291859864	-122.458039396
12/18/15 05:31	Taos	NM	Light	5 seconds	The sky was dark.  I saw two beams of light appear, shooting from the horizon of the mountain.	12/21/15	12	18	12/18/15	05:31	3	5.0	1	36.4072471	-105.573067232
12/18/15 05:00	Beaverton	OR	Light	15 minutes	Pulsating lights in SW sky over Beaveton/Farmington area.	12/21/15	12	18	12/18/15	05:00	3	900.0	1	45.487058877	-122.803707722
12/18/15 01:30	Anchorage	AK	Unknown	>30 minutes	At 1:30 am saw 2 crafts flashing red and white.as we kept watching.there was objects in all directions flashing the same.they were stat	12/21/15	12	18	12/18/15	01:30	1	1800.0	1	61.218058941	-149.90027623
12/17/15 23:00	Pope	MS	Triangle	~10 minutes (twice)	Two white lights together in western sky north Ms, 12/17/15	12/21/15	12	17	12/17/15	23:00	12	600.0	1	34.215109126	-89.947866279
12/17/15 23:00	Milwaukie	OR	Oval	12 seconds	Saw bright white circle hovering then shot up straight fast fast then darted sideways unlike any craft or drone ive ever seen...	12/21/15	12	17	12/17/15	23:00	12	12.0	1	45.4462295	-122.639256315
12/17/15 21:30	North Minneapolis	MN	Light	18 minutes	Bright light changed to blue, green white, was seen over Downtown Minneapolis from North Minneapolis	12/21/15	12	17	12/17/15	21:30	11	1080.0	1	45.067286627	-93.308775539
12/17/15 19:50	Baton Rouge	LA	Circle	1 minute	4 disks with red glow seen over LSU going due west on 12/17 at 7:30	12/21/15	12	17	12/17/15	19:50	10	60.0	1	30.450747667	-91.154546701
12/17/15 19:00	Madison	MS	Disk	40 minutes	TWO DISC SHAPED UFO'S CHANGING FROM RED TO GREEN IN MADISON, MS.	12/21/15	12	17	12/17/15	19:00	10	2400.0	1	32.46180821	-90.115359416
12/17/15 18:50	Madison	MS	Sphere	7 minutes	Red, spherical lights moving slowly in the sky.	12/21/15	12	17	12/17/15	18:50	10	420.0	1	32.46180821	-90.115359416
12/17/15 18:30	Ventura	CA	Light	30 seconds	White/Blue/Orange light falling from the sky...very fast	12/21/15	12	17	12/17/15	18:30	10	30.0	1	34.278337515	-119.29316874
12/17/15 18:00	Petaluma	CA	Light	15 seconds	I was walking my dogs in front of house. I live in rural area out by coast guard station in w Petaluma. I saw a bright light for about	12/21/15	12	17	12/17/15	18:00	10	15.0	1	38.232415638	-122.636646546
12/17/15 17:38	Arabi	GA	Other	6 seconds	I was driving N on 75 and the evening was extremely cloudy; clouds were very low.  I then saw a massive object come out of clouds.	12/21/15	12	17	12/17/15	17:38	9	6.0	1	31.831567136	-83.737949334
12/17/15 17:30	Victoria	TX	Cigar	4 minutes	I was outside my job talking to some of my co-workers when I looked to the East and saw a white object in the sky.	12/21/15	12	17	12/17/15	17:30	9	240.0	1	28.805266184	-97.003595669
12/17/15 16:00	Friendship	WI	Flash	<45 seconds	3 Blinking Lights appeared like fireworks then disappeared moved west and did the same 2 more times.  Jets were flying in area.	12/21/15	12	17	12/17/15	16:00	9	45.0	1	43.970526951	-89.816788411
12/17/15 11:00	Port Isabel	TX	Cylinder	60 seconds	Silver cylinder crossing the sky in one minute.	1/23/16	12	17	12/17/15	11:00	6	60.0	1	26.073405603	-97.208579479
12/17/15 08:35	Lee	MA	Formation	5 seconds	A series of 20 black rectangular objects flying overhead as I drove on the Mass Turnpike.	1/5/16	12	17	12/17/15	08:35	5	5.0	1	42.304248313	-73.248156176
12/17/15 06:20	Cumming	GA	Fireball	2 seconds	I was driving south on GA 400 the skies were still dark. I saw a blue fireball, it looked to me like a shooting star only this one was	12/21/15	12	17	12/17/15	06:20	4	2.0	1	34.207315817	-84.14018664
12/17/15 06:15	Dayton	OH	Disk	1 minute	Disc like Flying Saucer.	12/17/15	12	17	12/17/15	06:15	4	60.0	1		
12/17/15 01:00	Chandler	AZ	Oval	1 minute	Extremely loud noise shook the house; a huge oval light flying past my house.  It was not an a/c.	12/21/15	12	17	12/17/15	01:00	1	60.0	1	33.306158284	-111.841249507
12/16/15 23:54	Kenmore	NY	Light	4-5 minutes	Red light with multiple small yellowish-white flashing lights on either side in a rectangle shape.	12/17/15	12	16	12/16/15	23:54	12	300.0	1	42.9658876	-78.870038302
12/16/15 23:00	Fairfax	VA	Circle	5 hours	Almost every other night there will be 1-3 ufo's spotted from my balcony. I have videos and pictures. At first it will appear like a br	12/17/15	12	16	12/16/15	23:00	12	18000.0	1	38.846219671	-77.306368559
12/16/15 20:33	St. Paul	MN	Cigar	5 minutes	Bright flashs over South St. Paul, staying in one spot for over 5 minutes light brighter than strobe craft or aircraft.	1/5/16	12	16	12/16/15	20:33	11	300.0	1	44.944407031	-93.093267163
12/16/15 18:35	New Boston	TX	Light	45 seconds	Bright star like objects disappear.	12/17/15	12	16	12/16/15	18:35	10	45.0	1	33.459837647	-94.415479333
12/16/15 05:35	Michigan City	IN	Light	3.5 minutes	I was turning into the rear area of my duty station, where I encountered a strange looking animal.	1/5/16	12	16	12/16/15	05:35	3	300.0	1	41.707538263	-86.895026682
12/15/15 22:33	Mountatin Top	PA	Rectangle	15 minutes	Extremely low flying object with haze around it.	12/17/15	12	15	12/15/15	22:33	12	900.0	1		
12/15/15 21:06	Port Charlotte	FL	Oval	5 minutes	At 21.06 hours I observed a orange and white Oval craft Bright and Obvious to the North of Port charlotte/East englewood. The craft was	12/17/15	12	15	12/15/15	21:06	11	300.0	1	26.976169494	-82.090636513
12/15/15 20:30	Raleigh	NC	Formation	3-4 minutes	Three objects with white and red collision lights following each other N Raleigh, no sound.	12/17/15	12	15	12/15/15	20:30	11	240.0	1	35.772096962	-78.638605839
12/15/15 19:10	Mesa	AZ	Light	10 seconds	Successive bright amber lights lighting up in a row.	12/17/15	12	15	12/15/15	19:10	10	10.0	1	33.422265981	-111.822639158
12/15/15 19:00	Ewing	NJ	Fireball	Ewing Cemetery	Fireball shooting up into the sky than about 12 lights hovering over in the sky i have pictures.	1/5/16	12	15	12/15/15	19:00	10	877.0	1	40.269825843	-74.799879479
12/15/15 17:45	Millsboro	DE	Formation	30 seconds	My girlfriend and I were driving home from work at about 5:45pm, she was looking out the window, and called my attention when she notic	1/5/16	12	15	12/15/15	17:45	9	30.0	1	38.591497274	-75.291298872
12/15/15 17:38	Oakland	KY	Light	15 minutes	15 min bright light that tried to break apart vanished when airplane approached and light has been seen multiple times.	12/17/15	12	15	12/15/15	17:38	9	900.0	1	38.6216356	-84.067869058
12/15/15 13:30	San Pedro	CA	Disk	5 minutes	Blue Violet disk over Santa Catalina Island in San Pedro, CA.  ((NUFORC Note:  Lens flares, caused by the Sun.  PD))	12/17/15	12	15	12/15/15	13:30	7	300.0	1	33.735847654	-118.292286556
12/15/15 08:30	Penndel	PA	Sphere	90 seconds	Early a.m. spherical UFOs chase high-flying airliner.	12/17/15	12	15	12/15/15	08:30	5	90.0	1	40.152048794	-74.916558626
12/15/15 06:55	Spanaway	WA	Oval	2 seconds	Object was moving fast from W to the E and it looked lower than commercial airlines.  Duration was about 2 seconds It was a greeni	12/17/15	12	15	12/15/15	06:55	4	2.0	1	47.103985894	-122.434569478
12/15/15 06:30	Otay Mesa	CA	Oval	3 seconds	Coworker and I (and confirmed with security guard 5 mi. away at jobsite) saw a blue and green light just appear in sky above Otay Mesa	1/20/16	12	15	12/15/15	06:30	4	3.0	1	32.573389308	-117.054189922
12/15/15 06:30	San Diego	CA	Unknown	5-10 seconds	Broken up over ocean south of San Diego.	12/17/15	12	15	12/15/15	06:30	4	10.0	1	32.715329213	-117.157257776
12/15/15 05:32	Robbinsville	NJ	Fireball	3 seconds	A very large bluish white ball flashed in the sky for a few seconds.	12/17/15	12	15	12/15/15	05:32	3	3.0	1	40.214548248	-74.619319502
12/15/15 03:30	Larned	KS	Formation	~2 minutes	Three brown, round triangular objects.	1/29/16	12	15	12/15/15	03:30	2	120.0	1	38.180566739	-99.098708753
12/15/15 03:00	Loxahatchee	FL	Light	1 hour	Flashing light traveling up and down, side to side.  ((NUFORC Note:  Sighting of Venus or Jupiter??  PD))	12/17/15	12	15	12/15/15	03:00	2	3600.0	1	26.683677449	-80.279767706
12/15/15 02:05	Hattiesburg	MS	Oval	5 seconds	I saw what appeared to be a blue orb or disc shaped UFO streak across the sky, at around 2 am in the morning.	12/17/15	12	15	12/15/15	02:05	2	5.0	1	31.3271169	-89.290339627
12/15/15 01:20	Bellingham	WA	Triangle	3 minutes	Witnessed a very large-dark object with three red lights, distanced by triangle traveling between large cedar trees and the beach shore	12/21/15	12	15	12/15/15	01:20	1	180.0	1	48.759546483	-122.488218218
12/15/15 01:00	Camden	MI	Light	20 minutes +/-	A brilliant orange light in the sky at 1AM.	1/5/16	12	15	12/15/15	01:00	1	1200.0	1	41.752268794	-84.757729841
